release_level,modality,file_pattern,column_name,description,unit,time_base_or_notes,missing_value_convention
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_ax,Accelerometer component ax from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_ay,Accelerometer component ay from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_az,Accelerometer component az from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_gx,Gyroscope component gx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_gy,Gyroscope component gy from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_gz,Gyroscope component gz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_mx,Magnetometer component mx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_my,Magnetometer component my from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 3_mz,Magnetometer component mz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_ax,Accelerometer component ax from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_ay,Accelerometer component ay from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_az,Accelerometer component az from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_gx,Gyroscope component gx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_gy,Gyroscope component gy from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_gz,Gyroscope component gz from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_mx,Magnetometer component mx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_my,Magnetometer component my from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 4_mz,Magnetometer component mz from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_ax,Accelerometer component ax from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_ay,Accelerometer component ay from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_az,Accelerometer component az from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_gx,Gyroscope component gx from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_gy,Gyroscope component gy from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_gz,Gyroscope component gz from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_mx,Magnetometer component mx from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_my,Magnetometer component my from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 5_mz,Magnetometer component mz from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_ax,Accelerometer component ax from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_ay,Accelerometer component ay from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_az,Accelerometer component az from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_gx,Gyroscope component gx from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_gy,Gyroscope component gy from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_gz,Gyroscope component gz from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_mx,Magnetometer component mx from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_my,Magnetometer component my from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 6_mz,Magnetometer component mz from IMU 6.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_ax,Accelerometer component ax from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_ay,Accelerometer component ay from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_az,Accelerometer component az from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_gx,Gyroscope component gx from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_gy,Gyroscope component gy from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_gz,Gyroscope component gz from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,IMU (P025),P025/imu_*_200Hz.csv,IMU 7_mx,Magnetometer component mx from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. P025 intentionally contains 63 IMU fields.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
